typing_wpm,chars_per_min,avg_hold_ms,avg_flight_ms,error_rate,pause_count,avg_pause_ms,typing_variance,avg_cursor_speed,movement_distance,click_rate,double_click_rate,scroll_rate,idle_time_pct,avg_hover_ms,avg_acceleration,movement_smoothness,label
28,94,147.0,154.0,0.1197,8,2108.0,0.306,206.0,1314.0,22.0,3.1613,18.3278,0.307,569.0,0.0,0.4224,high
48,325,115.0,66.0,0.0198,1,938.0,0.0703,444.0,3118.0,4.0,0.8644,5.0938,0.07,243.0,0.0,0.8077,low
46,213,88.0,93.0,0.0406,4,1954.0,0.189,346.0,2094.0,8.0,2.3343,6.8032,0.1516,428.0,0.0,0.5119,medium
59,295,85.0,61.0,0.013,0,811.0,0.0412,445.0,3308.0,10.0,1.221,5.495,0.0819,245.0,0.0,0.8903,low
33,167,133.0,130.0,0.0753,9,2100.0,0.3561,207.0,955.0,18.0,2.6455,17.4309,0.4357,743.0,0.0,0.4986,high
62,286,86.0,84.0,0.016,2,878.0,0.0939,311.0,3283.0,7.0,0.7986,4.9893,0.0584,295.0,0.0,0.8613,low
38,198,132.0,114.0,0.0497,2,1686.0,0.1786,289.0,2309.0,6.0,2.0286,9.866,0.159,507.0,0.0,0.6609,medium
52,216,95.0,107.0,0.052,4,1515.0,0.1214,282.0,1803.0,11.0,1.674,8.8653,0.1879,495.0,0.0,0.6731,medium
45,278,71.0,107.0,0.0164,1,747.0,0.1192,449.0,2199.0,4.0,0.9585,5.644,0.0501,316.0,0.0,0.8624,low
50,184,124.0,117.0,0.0562,3,1543.0,0.2197,301.0,1307.0,12.0,1.8769,13.1895,0.2159,449.0,0.0,0.4969,medium
16,71,194.0,144.0,0.1184,7,2518.0,0.1653,71.0,1151.0,16.0,3.8977,19.3188,0.3386,701.0,0.0,0.5248,high
27,61,145.0,170.0,0.1114,6,2132.0,0.1511,255.0,1095.0,17.0,3.0775,14.1188,0.2623,624.0,0.0,0.3707,high
41,238,103.0,136.0,0.0557,3,1050.0,0.1396,216.0,1657.0,10.0,2.8928,9.4992,0.2143,373.0,0.0,0.6967,medium
55,304,100.0,86.0,0.0232,2,865.0,0.0882,319.0,3032.0,5.0,1.1309,5.4703,0.093,235.0,0.0,0.7805,low
55,293,74.0,84.0,0.0106,2,728.0,0.0735,492.0,3618.0,8.0,1.1251,5.3305,0.0323,294.0,0.0,0.8289,low
54,235,135.0,107.0,0.0727,3,996.0,0.1927,292.0,2784.0,13.0,3.413,10.4847,0.1276,520.0,0.0,0.66,medium
19,60,134.0,110.0,0.1086,8,2255.0,0.3222,130.0,964.0,16.0,3.2462,18.2535,0.3794,531.0,0.0,0.4595,high
38,213,123.0,81.0,0.0406,4,1102.0,0.1831,209.0,2673.0,10.0,2.5033,9.5596,0.1087,409.0,0.0,0.6247,medium
32,86,188.0,123.0,0.1341,7,2361.0,0.3643,111.0,1021.0,17.0,2.1903,8.6799,0.3917,847.0,0.0,0.377,high
59,311,84.0,81.0,0.0227,2,680.0,0.0772,371.0,2963.0,8.0,1.0589,2.5134,0.0656,283.0,0.0,0.8526,low
33,101,137.0,147.0,0.1561,7,2029.0,0.2474,156.0,1451.0,20.0,3.1188,13.4299,0.4074,542.0,0.0,0.39,high
60,217,112.0,97.0,0.0319,2,1222.0,0.1031,252.0,1939.0,10.0,1.5672,11.0276,0.1371,330.0,0.0,0.5413,medium
62,270,83.0,73.0,0.0115,2,960.0,0.056,447.0,3634.0,8.0,0.5841,6.8974,0.1731,226.0,0.0,0.814,low
46,244,97.0,73.0,0.016,1,773.0,0.0937,392.0,2085.0,8.0,0.6071,6.3721,0.0844,333.0,0.0,0.7873,low
56,297,106.0,83.0,0.0048,2,866.0,0.075,554.0,3172.0,8.0,0.8234,6.335,0.0737,327.0,0.0,0.8477,low
43,203,109.0,117.0,0.0417,2,943.0,0.1987,283.0,1848.0,7.0,1.1164,7.8112,0.1878,463.0,0.0,0.6053,medium
38,205,120.0,94.0,0.0789,4,1470.0,0.1258,316.0,2047.0,15.0,1.7194,8.562,0.1302,281.0,0.0,0.645,medium
23,79,182.0,148.0,0.079,6,2351.0,0.3057,155.0,1511.0,26.0,5.1103,13.2789,0.35,565.0,0.0,0.4535,high
65,332,103.0,78.0,0.0177,1,519.0,0.1026,349.0,2617.0,8.0,1.0325,2.579,0.0519,307.0,0.0,0.8409,low
64,214,89.0,75.0,0.0129,0,758.0,0.0809,393.0,2986.0,9.0,0.5838,4.8986,0.0778,234.0,0.0,0.7752,low
19,168,139.0,165.0,0.152,8,2564.0,0.3432,196.0,950.0,21.0,3.5325,14.5418,0.3172,403.0,0.0,0.461,high
47,268,132.0,100.0,0.0544,3,1459.0,0.2329,318.0,1678.0,11.0,2.0203,6.3687,0.1766,289.0,0.0,0.614,medium
57,322,109.0,82.0,0.0254,2,567.0,0.0878,469.0,3486.0,9.0,1.1803,6.8646,0.0362,325.0,0.0,0.7714,low
34,140,141.0,129.0,0.1044,10,1705.0,0.3013,200.0,1470.0,22.0,1.7848,13.2801,0.3143,649.0,0.0,0.3419,high
62,302,108.0,80.0,0.0157,0,900.0,0.0448,518.0,4085.0,8.0,0.7799,2.4104,0.0995,242.0,0.0,0.8698,low
33,126,144.0,155.0,0.044,9,1082.0,0.2489,184.0,921.0,18.0,4.0337,16.6135,0.3873,695.0,0.0,0.4135,high
28,161,180.0,120.0,0.1139,9,1876.0,0.3467,145.0,717.0,18.0,4.0843,14.2458,0.4617,413.0,0.0,0.4693,high
30,88,179.0,133.0,0.1091,5,2390.0,0.3515,140.0,1112.0,21.0,2.4115,17.9957,0.2199,616.0,0.0,0.5663,high
20,109,155.0,136.0,0.1326,7,2929.0,0.357,207.0,1327.0,17.0,2.5367,11.8527,0.3488,464.0,0.0,0.6156,high
44,222,120.0,96.0,0.0682,2,1554.0,0.1655,411.0,1972.0,8.0,1.7022,9.6452,0.1361,428.0,0.0,0.6512,medium
43,202,97.0,123.0,0.0645,3,1687.0,0.1687,351.0,2099.0,10.0,2.2158,12.8282,0.1501,375.0,0.0,0.7196,medium
42,188,116.0,106.0,0.0368,4,1738.0,0.1357,369.0,2105.0,12.0,2.297,8.9257,0.1629,303.0,0.0,0.7198,medium
26,141,171.0,134.0,0.119,8,1715.0,0.3273,186.0,568.0,17.0,4.4183,17.2215,0.3799,782.0,0.0,0.3938,high
45,208,118.0,99.0,0.0757,3,1327.0,0.2107,244.0,2018.0,14.0,1.8018,8.598,0.1481,583.0,0.0,0.7702,medium
59,244,87.0,104.0,0.0184,1,827.0,0.0468,404.0,3298.0,9.0,0.3971,4.4681,0.0725,297.0,0.0,0.7654,low
32,153,163.0,102.0,0.114,7,2411.0,0.3046,194.0,969.0,18.0,2.6694,11.1146,0.3441,712.0,0.0,0.4785,high
64,344,100.0,98.0,0.0145,1,921.0,0.0757,406.0,3738.0,7.0,0.983,6.3667,0.0788,270.0,0.0,0.8274,low
52,261,97.0,80.0,0.0107,1,690.0,0.0808,300.0,2645.0,10.0,0.9219,2.3071,0.0845,255.0,0.0,0.8139,low
44,243,140.0,105.0,0.0663,3,1085.0,0.2496,218.0,2166.0,9.0,1.5288,7.6802,0.2031,581.0,0.0,0.6583,medium
19,105,131.0,164.0,0.1664,7,2471.0,0.2606,107.0,1007.0,17.0,2.4329,13.4308,0.3743,730.0,0.0,0.3365,high
54,302,85.0,100.0,0.0253,2,968.0,0.1138,551.0,3282.0,5.0,1.1191,6.104,0.0475,260.0,0.0,0.8808,low
45,226,105.0,118.0,0.0588,2,1641.0,0.1053,422.0,2648.0,13.0,1.5916,7.9534,0.1214,487.0,0.0,0.739,medium
25,143,162.0,123.0,0.1097,9,1884.0,0.2512,166.0,1047.0,24.0,3.1216,15.3144,0.3295,671.0,0.0,0.5419,high
50,181,121.0,78.0,0.0551,4,1778.0,0.139,382.0,2285.0,9.0,2.479,10.5441,0.2026,416.0,0.0,0.7204,medium
76,304,66.0,85.0,0.0114,1,642.0,0.0569,429.0,2932.0,9.0,1.3293,5.9718,0.1197,267.0,0.0,0.8713,low
42,116,170.0,147.0,0.1305,8,2297.0,0.3258,185.0,672.0,23.0,2.104,15.8771,0.3771,651.0,0.0,0.3615,high
30,160,156.0,145.0,0.0914,8,2696.0,0.2939,136.0,868.0,15.0,2.5444,17.2592,0.2765,597.0,0.0,0.556,high
23,143,153.0,138.0,0.1236,6,2130.0,0.2307,143.0,985.0,21.0,3.315,13.2232,0.4407,731.0,0.0,0.3175,high
40,209,124.0,78.0,0.0602,3,1563.0,0.1577,191.0,2720.0,13.0,1.4326,8.5027,0.1692,421.0,0.0,0.5502,medium
61,339,82.0,72.0,0.0151,1,787.0,0.0827,423.0,3395.0,6.0,0.6314,5.1457,0.0399,232.0,0.0,0.7838,low
65,358,92.0,87.0,0.0185,1,735.0,0.0877,434.0,2984.0,11.0,0.6625,4.569,0.0463,328.0,0.0,0.8452,low
46,218,119.0,78.0,0.062,1,1782.0,0.1236,377.0,2098.0,13.0,1.334,10.3467,0.1228,438.0,0.0,0.5887,medium
20,171,145.0,130.0,0.0952,7,2827.0,0.2549,179.0,857.0,15.0,3.8678,16.856,0.2071,632.0,0.0,0.4484,high
31,121,129.0,124.0,0.1019,5,2077.0,0.2643,221.0,1086.0,13.0,2.4914,16.1907,0.2744,885.0,0.0,0.3597,high
29,117,154.0,134.0,0.1267,5,2307.0,0.3049,154.0,1123.0,21.0,2.409,19.6269,0.3466,884.0,0.0,0.4005,high
28,138,182.0,119.0,0.1332,8,1575.0,0.4016,67.0,1124.0,19.0,3.2695,10.5566,0.292,709.0,0.0,0.5728,high
57,351,85.0,70.0,0.0218,2,784.0,0.0752,402.0,3415.0,8.0,0.6557,4.546,0.0601,240.0,0.0,0.8356,low
35,222,88.0,119.0,0.0491,3,763.0,0.2178,287.0,1893.0,9.0,2.8329,9.8177,0.1836,504.0,0.0,0.6251,medium
36,125,148.0,103.0,0.0815,8,1779.0,0.2614,160.0,960.0,15.0,2.9896,11.8296,0.2555,541.0,0.0,0.3331,high
52,256,95.0,79.0,0.0288,0,824.0,0.0725,511.0,3389.0,9.0,0.3851,2.4453,0.0543,296.0,0.0,0.7656,low
68,285,90.0,84.0,0.0318,1,716.0,0.0973,493.0,4091.0,8.0,0.4583,5.4062,0.0452,324.0,0.0,0.8575,low
73,322,92.0,81.0,0.0218,1,808.0,0.0747,372.0,3119.0,9.0,1.14,3.9149,0.0806,265.0,0.0,0.8899,low
27,218,106.0,97.0,0.0668,3,1705.0,0.2358,405.0,1844.0,9.0,1.8132,14.3401,0.1561,367.0,0.0,0.5855,medium
16,94,192.0,126.0,0.121,6,2120.0,0.3189,112.0,1174.0,21.0,3.7219,12.4345,0.3994,704.0,0.0,0.48,high
31,163,163.0,113.0,0.149,7,2465.0,0.2553,141.0,1170.0,23.0,2.957,16.2265,0.3366,732.0,0.0,0.3849,high
67,274,92.0,88.0,0.0066,1,990.0,0.0806,510.0,3783.0,9.0,0.4873,5.4176,0.0959,245.0,0.0,0.7657,low
44,207,131.0,114.0,0.0499,3,1243.0,0.1611,318.0,2121.0,8.0,1.4979,13.9419,0.1367,448.0,0.0,0.6024,medium
66,245,82.0,72.0,0.0197,1,738.0,0.0791,461.0,2371.0,8.0,0.8444,4.2445,0.0752,289.0,0.0,0.7644,low
16,154,158.0,135.0,0.0518,10,1860.0,0.3359,113.0,683.0,9.0,2.8688,16.6088,0.4129,704.0,0.0,0.4184,high
64,329,76.0,85.0,0.024,1,849.0,0.0552,377.0,3554.0,8.0,1.1013,6.1382,0.0646,372.0,0.0,0.764,low
37,248,133.0,107.0,0.0594,3,1482.0,0.1914,229.0,1901.0,10.0,2.4048,8.6266,0.2024,565.0,0.0,0.8263,medium
32,287,101.0,114.0,0.046,3,757.0,0.1602,208.0,2250.0,15.0,0.0,9.0921,0.2028,191.0,0.0,0.6042,medium
65,309,99.0,94.0,0.0086,2,974.0,0.0898,520.0,3032.0,11.0,0.9339,4.9935,0.0876,234.0,0.0,0.8583,low
31,101,134.0,92.0,0.1277,6,2075.0,0.2882,192.0,1365.0,19.0,2.9235,12.1316,0.2704,470.0,0.0,0.3974,high
47,228,146.0,112.0,0.0502,2,1568.0,0.1797,167.0,2184.0,10.0,1.2022,9.6658,0.1443,460.0,0.0,0.7399,medium
18,139,164.0,148.0,0.1183,6,1996.0,0.2392,195.0,908.0,19.0,4.5904,9.0859,0.4294,674.0,0.0,0.4171,high
44,273,98.0,94.0,0.0643,4,1617.0,0.1114,300.0,2258.0,19.0,1.631,7.4466,0.1219,299.0,0.0,0.655,medium
25,102,174.0,107.0,0.0703,8,2404.0,0.3192,166.0,1600.0,21.0,2.7073,13.8461,0.2965,560.0,0.0,0.5374,high
25,117,162.0,195.0,0.1276,6,2016.0,0.4066,236.0,987.0,26.0,3.1479,14.7172,0.421,721.0,0.0,0.4927,high
62,274,112.0,72.0,0.0097,2,664.0,0.1109,397.0,3212.0,8.0,0.695,5.2399,0.0274,275.0,0.0,0.8813,low
46,255,111.0,104.0,0.0465,4,1436.0,0.2004,220.0,2206.0,14.0,1.4695,10.1097,0.1504,483.0,0.0,0.4294,medium
33,225,115.0,83.0,0.0412,4,725.0,0.1788,390.0,2125.0,14.0,1.7485,10.365,0.191,481.0,0.0,0.5502,medium
61,287,81.0,82.0,0.023,0,1021.0,0.1034,427.0,3452.0,4.0,0.8486,5.283,0.0412,295.0,0.0,0.7762,low
72,303,79.0,101.0,0.0111,2,720.0,0.0807,434.0,2750.0,5.0,0.7501,4.5253,0.0314,241.0,0.0,0.8674,low
24,158,138.0,184.0,0.1242,8,2348.0,0.3818,205.0,1297.0,19.0,3.7665,9.5927,0.3969,542.0,0.0,0.3805,high
53,286,118.0,82.0,0.0172,2,1032.0,0.0709,486.0,3471.0,4.0,0.6701,4.3386,0.1148,245.0,0.0,0.8314,low
46,216,127.0,107.0,0.0654,3,1027.0,0.1837,283.0,1787.0,10.0,1.983,11.9548,0.1909,345.0,0.0,0.689,medium
36,180,96.0,76.0,0.0595,3,1094.0,0.1825,187.0,2014.0,12.0,1.9876,6.6684,0.1755,335.0,0.0,0.7434,medium
48,309,105.0,78.0,0.0,2,1166.0,0.0636,343.0,3374.0,9.0,0.8877,8.8633,0.0877,238.0,0.0,0.8053,low
66,408,88.0,71.0,0.0074,1,855.0,0.0764,431.0,3129.0,5.0,0.7779,5.6933,0.0722,267.0,0.0,0.851,low
42,192,131.0,112.0,0.0564,2,1343.0,0.1619,318.0,2353.0,5.0,1.2242,6.8757,0.1297,395.0,0.0,0.6698,medium
35,218,120.0,81.0,0.0564,3,1256.0,0.1702,272.0,2041.0,10.0,2.281,5.8361,0.1726,268.0,0.0,0.5861,medium
75,274,88.0,81.0,0.0046,1,721.0,0.0775,488.0,4347.0,7.0,0.8158,4.8184,0.0524,339.0,0.0,0.8525,low
60,261,83.0,88.0,0.0093,1,918.0,0.0713,465.0,3360.0,6.0,1.0248,5.3649,0.0758,216.0,0.0,0.7464,low
41,152,146.0,86.0,0.0667,3,1559.0,0.1218,287.0,2613.0,11.0,2.6617,9.6037,0.2111,357.0,0.0,0.684,medium
58,245,110.0,73.0,0.0149,1,689.0,0.072,418.0,3391.0,10.0,1.1159,5.0934,0.0706,303.0,0.0,0.9169,low
60,230,122.0,106.0,0.0524,5,1858.0,0.1968,312.0,2956.0,11.0,2.4207,8.2989,0.0973,202.0,0.0,0.6845,medium
46,208,88.0,119.0,0.0599,4,1769.0,0.1719,231.0,2648.0,15.0,3.1431,6.3162,0.126,484.0,0.0,0.5884,medium
66,156,124.0,129.0,0.0605,5,1094.0,0.1588,204.0,2966.0,11.0,0.4806,10.815,0.1576,359.0,0.0,0.5397,medium
18,127,150.0,139.0,0.1183,8,2284.0,0.3171,188.0,1020.0,16.0,2.6596,20.219,0.4203,576.0,0.0,0.3408,high
49,183,110.0,107.0,0.0499,5,1168.0,0.1786,234.0,1785.0,15.0,2.4341,12.7902,0.2044,478.0,0.0,0.4803,medium
37,226,99.0,100.0,0.0721,3,1851.0,0.2094,294.0,2547.0,16.0,2.3346,7.7843,0.158,429.0,0.0,0.6271,medium
21,141,149.0,166.0,0.0993,9,2649.0,0.2582,148.0,909.0,16.0,3.2926,17.1464,0.2263,432.0,0.0,0.4545,high
61,272,107.0,71.0,0.0122,2,897.0,0.0971,522.0,3702.0,4.0,1.7087,4.0945,0.0784,339.0,0.0,0.818,low
18,74,131.0,147.0,0.0584,8,1900.0,0.2945,119.0,1275.0,17.0,3.1629,15.0129,0.3598,507.0,0.0,0.3873,high
48,245,123.0,126.0,0.0624,2,1485.0,0.2657,229.0,2391.0,15.0,1.7343,12.2765,0.194,355.0,0.0,0.7108,medium
26,68,166.0,138.0,0.0814,4,2219.0,0.4445,167.0,1287.0,14.0,2.6814,12.0189,0.3192,551.0,0.0,0.429,high
29,137,150.0,154.0,0.0913,9,1549.0,0.1692,138.0,828.0,13.0,3.3465,9.0128,0.4017,522.0,0.0,0.242,high
17,63,157.0,157.0,0.1293,7,2186.0,0.2995,138.0,1525.0,14.0,2.6753,17.817,0.2818,485.0,0.0,0.4575,high
64,347,105.0,62.0,0.0181,0,847.0,0.0779,507.0,2436.0,6.0,0.7425,5.6926,0.0701,258.0,0.0,0.826,low
57,247,113.0,86.0,0.01,1,817.0,0.0929,427.0,3239.0,7.0,0.906,7.662,0.0713,248.0,0.0,0.8533,low
47,195,128.0,108.0,0.0534,3,1251.0,0.2089,224.0,2082.0,17.0,2.2636,8.1791,0.1779,387.0,0.0,0.5508,medium
71,317,123.0,76.0,0.0151,1,580.0,0.1124,504.0,2867.0,6.0,0.8385,6.0597,0.055,290.0,0.0,0.7646,low
24,110,161.0,142.0,0.1072,6,1805.0,0.355,170.0,1092.0,20.0,4.7742,8.2983,0.4035,746.0,0.0,0.2483,high
62,270,91.0,81.0,0.0169,2,790.0,0.0574,353.0,3162.0,2.0,0.7536,2.8782,0.0631,175.0,0.0,0.87,low
61,228,91.0,75.0,0.0069,1,790.0,0.096,484.0,3254.0,9.0,0.8944,8.117,0.0525,388.0,0.0,0.8324,low
21,133,145.0,135.0,0.1286,8,3087.0,0.3837,168.0,461.0,7.0,3.0069,15.9105,0.3332,526.0,0.0,0.4483,high
41,202,136.0,109.0,0.036,3,1428.0,0.1251,317.0,2318.0,13.0,1.6376,11.9466,0.1258,401.0,0.0,0.5146,medium
59,205,128.0,109.0,0.0517,2,1491.0,0.2385,301.0,2177.0,8.0,0.7849,8.567,0.149,471.0,0.0,0.6166,medium
40,215,127.0,108.0,0.0696,4,1001.0,0.2079,266.0,2456.0,15.0,2.1547,8.0329,0.1206,546.0,0.0,0.7317,medium
72,315,81.0,73.0,0.0149,1,1182.0,0.0977,505.0,3667.0,10.0,1.066,6.4553,0.0749,293.0,0.0,0.8823,low
47,170,144.0,108.0,0.0757,3,1596.0,0.1917,257.0,2705.0,19.0,2.6829,10.7463,0.1295,515.0,0.0,0.6831,medium
70,331,103.0,90.0,0.0123,1,814.0,0.1054,508.0,3199.0,8.0,1.2848,3.8941,0.0933,316.0,0.0,0.8528,low
54,206,91.0,92.0,0.0523,3,1538.0,0.1476,241.0,2018.0,17.0,2.2939,10.2168,0.1713,362.0,0.0,0.6399,medium
39,174,114.0,117.0,0.0482,3,1731.0,0.1801,238.0,1468.0,11.0,1.6988,9.6387,0.2144,457.0,0.0,0.6774,medium
63,291,95.0,94.0,0.0216,0,429.0,0.0484,298.0,2285.0,6.0,0.1066,4.8259,0.0,104.0,0.0,0.8652,low
47,216,134.0,99.0,0.0576,4,1230.0,0.2002,300.0,1950.0,14.0,1.9055,7.8588,0.2003,367.0,0.0,0.5579,medium
58,298,94.0,77.0,0.0248,1,755.0,0.0737,400.0,2813.0,8.0,0.7659,5.4903,0.0699,242.0,0.0,0.8576,low
34,200,114.0,116.0,0.0401,4,1155.0,0.1209,209.0,2139.0,14.0,2.0436,8.2588,0.0818,328.0,0.0,0.6537,medium
27,153,181.0,142.0,0.1168,7,2003.0,0.3304,186.0,868.0,22.0,3.0019,10.2119,0.4025,559.0,0.0,0.4809,high
51,251,134.0,116.0,0.071,4,1291.0,0.2658,152.0,1687.0,10.0,1.5602,8.5065,0.1715,399.0,0.0,0.728,medium
20,155,126.0,161.0,0.0919,9,2583.0,0.2559,195.0,797.0,15.0,2.9325,14.2407,0.3557,645.0,0.0,0.4318,high
46,335,73.0,58.0,0.0208,1,987.0,0.0952,358.0,2951.0,4.0,0.7922,7.3119,0.0509,249.0,0.0,0.7889,low
49,322,87.0,81.0,0.0308,2,896.0,0.0893,342.0,3385.0,7.0,1.1331,4.191,0.0778,348.0,0.0,0.8302,low
62,288,76.0,75.0,0.0117,0,710.0,0.0942,457.0,3033.0,7.0,0.879,3.908,0.0622,321.0,0.0,0.7972,low
53,236,111.0,102.0,0.0595,1,1573.0,0.2264,373.0,2412.0,10.0,1.4203,9.0147,0.2005,537.0,0.0,0.6236,medium
53,315,110.0,87.0,0.0176,2,842.0,0.1269,403.0,3075.0,6.0,0.8969,2.8641,0.0863,249.0,0.0,0.8206,low
36,203,135.0,89.0,0.0608,4,912.0,0.1564,242.0,2087.0,11.0,1.693,12.4464,0.1079,514.0,0.0,0.6243,medium
52,215,100.0,118.0,0.0693,5,1080.0,0.1876,312.0,2089.0,14.0,0.9868,11.0673,0.0875,640.0,0.0,0.6723,medium
23,127,149.0,154.0,0.1406,8,1642.0,0.3289,162.0,1067.0,17.0,0.9866,19.3596,0.4055,478.0,0.0,0.2934,high
23,113,128.0,112.0,0.1227,8,1941.0,0.33,190.0,1063.0,22.0,3.4794,16.0358,0.3691,567.0,0.0,0.4203,high
69,272,98.0,83.0,0.014,1,713.0,0.0771,452.0,2558.0,7.0,0.854,3.0897,0.0537,302.0,0.0,0.8455,low
53,190,114.0,84.0,0.075,5,1046.0,0.1752,310.0,2535.0,11.0,1.9618,7.7015,0.1221,284.0,0.0,0.5514,medium
63,264,94.0,103.0,0.0163,2,1062.0,0.0591,324.0,2713.0,8.0,1.5108,6.2562,0.0659,294.0,0.0,0.8557,low
76,321,108.0,91.0,0.0164,2,689.0,0.0787,472.0,2834.0,6.0,1.3981,6.348,0.0514,340.0,0.0,0.7575,low
42,207,116.0,108.0,0.0692,5,1419.0,0.1619,310.0,2502.0,11.0,2.5023,11.9221,0.1454,495.0,0.0,0.6351,medium
25,150,152.0,155.0,0.0706,6,1963.0,0.3542,175.0,1302.0,20.0,3.1511,18.5538,0.3826,610.0,0.0,0.4345,high
42,135,108.0,103.0,0.0461,2,1043.0,0.1298,368.0,1739.0,17.0,1.4456,11.2796,0.131,401.0,0.0,0.6202,medium
56,215,148.0,98.0,0.0516,5,1574.0,0.2651,199.0,2026.0,10.0,1.9065,11.0488,0.1027,484.0,0.0,0.6885,medium
49,214,126.0,114.0,0.0602,3,1007.0,0.1671,311.0,2148.0,11.0,1.3735,9.2277,0.1354,401.0,0.0,0.623,medium
41,385,87.0,73.0,0.019,1,898.0,0.0618,422.0,3263.0,10.0,1.2312,4.5373,0.065,228.0,0.0,0.855,low
24,98,144.0,150.0,0.1088,8,1692.0,0.3225,78.0,872.0,18.0,4.08,19.1618,0.3024,635.0,0.0,0.3486,high
48,233,118.0,112.0,0.0489,4,1519.0,0.1246,398.0,2192.0,9.0,1.1993,12.2669,0.217,464.0,0.0,0.6896,medium
37,221,100.0,108.0,0.0618,4,1250.0,0.1677,235.0,1626.0,11.0,2.2517,10.4664,0.0848,434.0,0.0,0.5529,medium
26,138,152.0,157.0,0.092,7,2342.0,0.2074,112.0,1072.0,20.0,4.1117,15.3107,0.2895,526.0,0.0,0.2002,high
19,94,125.0,143.0,0.1404,9,1667.0,0.2959,204.0,959.0,20.0,2.967,8.7364,0.2796,532.0,0.0,0.5857,high
64,276,98.0,76.0,0.0143,1,906.0,0.081,445.0,2592.0,5.0,0.8568,5.4852,0.0586,309.0,0.0,0.9124,low
48,225,134.0,110.0,0.0611,3,1344.0,0.2018,304.0,2390.0,12.0,0.7405,6.2769,0.1523,285.0,0.0,0.7179,medium
54,221,103.0,124.0,0.0659,3,1460.0,0.1726,319.0,2521.0,14.0,2.2407,8.8789,0.1602,414.0,0.0,0.6646,medium
57,294,76.0,63.0,0.0189,2,740.0,0.06,374.0,3533.0,7.0,1.1188,4.1611,0.0494,187.0,0.0,0.7791,low
43,164,110.0,120.0,0.0662,2,1243.0,0.1722,331.0,2262.0,17.0,2.1829,6.2785,0.2217,323.0,0.0,0.5767,medium
59,190,128.0,94.0,0.0676,4,1435.0,0.163,302.0,1998.0,16.0,2.3684,8.2266,0.2009,365.0,0.0,0.6317,medium
67,338,86.0,80.0,0.0211,2,831.0,0.0571,301.0,3508.0,9.0,0.921,3.6722,0.0656,303.0,0.0,0.8132,low
17,144,164.0,159.0,0.0941,7,2130.0,0.2743,124.0,1258.0,18.0,1.9637,14.1454,0.34,684.0,0.0,0.4634,high
43,289,89.0,85.0,0.0131,2,857.0,0.0742,490.0,3710.0,7.0,1.0593,6.0032,0.0549,279.0,0.0,0.8049,low
32,187,104.0,98.0,0.0494,3,1609.0,0.2135,207.0,1981.0,13.0,1.8517,4.794,0.145,452.0,0.0,0.5879,medium
55,196,116.0,83.0,0.0466,5,689.0,0.1898,166.0,3631.0,8.0,1.3248,10.2561,0.1859,390.0,0.0,0.5785,medium
15,81,127.0,154.0,0.0677,10,2689.0,0.3155,134.0,1260.0,24.0,3.264,13.6447,0.3093,376.0,0.0,0.3857,high
52,205,149.0,121.0,0.0634,3,1496.0,0.1422,419.0,1937.0,15.0,1.945,9.0079,0.1206,437.0,0.0,0.6525,medium
41,216,110.0,121.0,0.0363,3,1105.0,0.2264,271.0,2485.0,12.0,2.0913,6.2833,0.2087,303.0,0.0,0.711,medium
56,253,86.0,92.0,0.0184,3,575.0,0.0824,489.0,2968.0,8.0,1.4949,9.6545,0.0191,172.0,0.0,0.919,low
48,184,101.0,106.0,0.0764,4,1450.0,0.1675,256.0,2090.0,12.0,2.297,8.6372,0.1503,600.0,0.0,0.7181,medium
50,286,96.0,87.0,0.0366,4,1314.0,0.1584,280.0,2080.0,11.0,1.0649,6.9847,0.2342,364.0,0.0,0.5461,medium
54,307,81.0,75.0,0.0176,0,812.0,0.0857,386.0,3114.0,7.0,0.6288,4.8074,0.044,245.0,0.0,0.8741,low
69,258,93.0,83.0,0.013,1,621.0,0.0805,396.0,2715.0,7.0,0.819,4.8282,0.0376,301.0,0.0,0.8285,low
16,122,182.0,189.0,0.1343,6,2206.0,0.3073,152.0,1120.0,18.0,3.4107,12.8748,0.4028,417.0,0.0,0.5452,high
59,352,87.0,74.0,0.0415,2,719.0,0.0,452.0,3182.0,9.0,0.7326,3.8047,0.0307,390.0,0.0,0.8183,low
31,124,134.0,139.0,0.128,7,2521.0,0.3045,120.0,1147.0,14.0,4.7186,13.2744,0.3437,741.0,0.0,0.4754,high
29,82,149.0,131.0,0.0953,8,2110.0,0.3059,132.0,966.0,20.0,1.847,10.1179,0.2443,565.0,0.0,0.498,high
29,119,157.0,141.0,0.1359,10,1321.0,0.3091,124.0,1587.0,19.0,4.073,14.2589,0.3635,545.0,0.0,0.4224,high
44,225,151.0,126.0,0.0659,3,1012.0,0.0788,317.0,2187.0,10.0,2.2321,10.9202,0.1904,276.0,0.0,0.5622,medium
76,300,91.0,83.0,0.0149,0,927.0,0.0511,421.0,3204.0,5.0,1.045,6.4214,0.0728,321.0,0.0,0.786,low
51,201,104.0,104.0,0.0368,4,1429.0,0.1852,181.0,1402.0,16.0,1.4622,4.7488,0.1384,372.0,0.0,0.6899,medium
36,226,128.0,121.0,0.056,3,1676.0,0.1759,336.0,1609.0,7.0,1.4722,2.4888,0.1057,471.0,0.0,0.6993,medium
