typing_wpm,avg_hold_ms,avg_flight_ms,error_rate,pause_count,avg_pause_ms,typing_variance,chars_per_min,avg_cursor_speed,click_rate,double_click_rate,scroll_rate,idle_time_pct,avg_hover_ms,movement_distance,movement_smoothness,label
62,108,80,0.0157,0,900,0.0448,302,518,8,0.7799,2.4104,0.0995,242,4085,0.8698,low
33,144,155,0.044,9,1082,0.2489,126,184,18,4.0337,16.6135,0.3873,695,921,0.4135,high
28,180,120,0.1139,9,1876,0.3467,161,145,18,4.0843,14.2458,0.4617,413,717,0.4693,high
30,179,133,0.1091,5,2390,0.3515,88,140,21,2.4115,17.9957,0.2199,616,1112,0.5663,high
20,155,136,0.1326,7,2929,0.357,109,207,17,2.5367,11.8527,0.3488,464,1327,0.6156,high
44,120,96,0.0682,2,1554,0.1655,222,411,8,1.7022,9.6452,0.1361,428,1972,0.6512,medium
43,97,123,0.0645,3,1687,0.1687,202,351,10,2.2158,12.8282,0.1501,375,2099,0.7196,medium
42,116,106,0.0368,4,1738,0.1357,188,369,12,2.297,8.9257,0.1629,303,2105,0.7198,medium
26,171,134,0.119,8,1715,0.3273,141,186,17,4.4183,17.2215,0.3799,782,568,0.3938,high
45,118,99,0.0757,3,1327,0.2107,208,244,14,1.8018,8.598,0.1481,583,2018,0.7702,medium
59,87,104,0.0184,1,827,0.0468,244,404,9,0.3971,4.4681,0.0725,297,3298,0.7654,low
32,163,102,0.114,7,2411,0.3046,153,194,18,2.6694,11.1146,0.3441,712,969,0.4785,high
64,100,98,0.0145,1,921,0.0757,344,406,7,0.983,6.3667,0.0788,270,3738,0.8274,low
52,97,80,0.0107,1,690,0.0808,261,300,10,0.9219,2.3071,0.0845,255,2645,0.8139,low
44,140,105,0.0663,3,1085,0.2496,243,218,9,1.5288,7.6802,0.2031,581,2166,0.6583,medium
19,131,164,0.1664,7,2471,0.2606,105,107,17,2.4329,13.4308,0.3743,730,1007,0.3365,high
54,85,100,0.0253,2,968,0.1138,302,551,5,1.1191,6.104,0.0475,260,3282,0.8808,low
45,105,118,0.0588,2,1641,0.1053,226,422,13,1.5916,7.9534,0.1214,487,2648,0.739,medium
25,162,123,0.1097,9,1884,0.2512,143,166,24,3.1216,15.3144,0.3295,671,1047,0.5419,high
50,121,78,0.0551,4,1778,0.139,181,382,9,2.479,10.5441,0.2026,416,2285,0.7204,medium
76,66,85,0.0114,1,642,0.0569,304,429,9,1.3293,5.9718,0.1197,267,2932,0.8713,low
42,170,147,0.1305,8,2297,0.3258,116,185,23,2.104,15.8771,0.3771,651,672,0.3615,high
30,156,145,0.0914,8,2696,0.2939,160,136,15,2.5444,17.2592,0.2765,597,868,0.556,high
23,153,138,0.1236,6,2130,0.2307,143,143,21,3.315,13.2232,0.4407,731,985,0.3175,high
40,124,78,0.0602,3,1563,0.1577,209,191,13,1.4326,8.5027,0.1692,421,2720,0.5502,medium
61,82,72,0.0151,1,787,0.0827,339,423,6,0.6314,5.1457,0.0399,232,3395,0.7838,low
65,92,87,0.0185,1,735,0.0877,358,434,11,0.6625,4.569,0.0463,328,2984,0.8452,low
46,119,78,0.062,1,1782,0.1236,218,377,13,1.334,10.3467,0.1228,438,2098,0.5887,medium
20,145,130,0.0952,7,2827,0.2549,171,179,15,3.8678,16.856,0.2071,632,857,0.4484,high
31,129,124,0.1019,5,2077,0.2643,121,221,13,2.4914,16.1907,0.2744,885,1086,0.3597,high
29,154,134,0.1267,5,2307,0.3049,117,154,21,2.409,19.6269,0.3466,884,1123,0.4005,high
28,182,119,0.1332,8,1575,0.4016,138,67,19,3.2695,10.5566,0.292,709,1124,0.5728,high
57,85,70,0.0218,2,784,0.0752,351,402,8,0.6557,4.546,0.0601,240,3415,0.8356,low
35,88,119,0.0491,3,763,0.2178,222,287,9,2.8329,9.8177,0.1836,504,1893,0.6251,medium
36,148,103,0.0815,8,1779,0.2614,125,160,15,2.9896,11.8296,0.2555,541,960,0.3331,high
52,95,79,0.0288,0,824,0.0725,256,511,9,0.3851,2.4453,0.0543,296,3389,0.7656,low
68,90,84,0.0318,1,716,0.0973,285,493,8,0.4583,5.4062,0.0452,324,4091,0.8575,low
73,92,81,0.0218,1,808,0.0747,322,372,9,1.14,3.9149,0.0806,265,3119,0.8899,low
27,106,97,0.0668,3,1705,0.2358,218,405,9,1.8132,14.3401,0.1561,367,1844,0.5855,medium
16,192,126,0.121,6,2120,0.3189,94,112,21,3.7219,12.4345,0.3994,704,1174,0.48,high
31,163,113,0.149,7,2465,0.2553,163,141,23,2.957,16.2265,0.3366,732,1170,0.3849,high
67,92,88,0.0066,1,990,0.0806,274,510,9,0.4873,5.4176,0.0959,245,3783,0.7657,low
44,131,114,0.0499,3,1243,0.1611,207,318,8,1.4979,13.9419,0.1367,448,2121,0.6024,medium
66,82,72,0.0197,1,738,0.0791,245,461,8,0.8444,4.2445,0.0752,289,2371,0.7644,low
16,158,135,0.0518,10,1860,0.3359,154,113,9,2.8688,16.6088,0.4129,704,683,0.4184,high
64,76,85,0.024,1,849,0.0552,329,377,8,1.1013,6.1382,0.0646,372,3554,0.764,low
37,133,107,0.0594,3,1482,0.1914,248,229,10,2.4048,8.6266,0.2024,565,1901,0.8263,medium
32,101,114,0.046,3,757,0.1602,287,208,15,0.0,9.0921,0.2028,191,2250,0.6042,medium
65,99,94,0.0086,2,974,0.0898,309,520,11,0.9339,4.9935,0.0876,234,3032,0.8583,low
31,134,92,0.1277,6,2075,0.2882,101,192,19,2.9235,12.1316,0.2704,470,1365,0.3974,high
47,146,112,0.0502,2,1568,0.1797,228,167,10,1.2022,9.6658,0.1443,460,2184,0.7399,medium
18,164,148,0.1183,6,1996,0.2392,139,195,19,4.5904,9.0859,0.4294,674,908,0.4171,high
44,98,94,0.0643,4,1617,0.1114,273,300,19,1.631,7.4466,0.1219,299,2258,0.655,medium
25,174,107,0.0703,8,2404,0.3192,102,166,21,2.7073,13.8461,0.2965,560,1600,0.5374,high
25,162,195,0.1276,6,2016,0.4066,117,236,26,3.1479,14.7172,0.421,721,987,0.4927,high
62,112,72,0.0097,2,664,0.1109,274,397,8,0.695,5.2399,0.0274,275,3212,0.8813,low
46,111,104,0.0465,4,1436,0.2004,255,220,14,1.4695,10.1097,0.1504,483,2206,0.4294,medium
33,115,83,0.0412,4,725,0.1788,225,390,14,1.7485,10.365,0.191,481,2125,0.5502,medium
61,81,82,0.023,0,1021,0.1034,287,427,4,0.8486,5.283,0.0412,295,3452,0.7762,low
72,79,101,0.0111,2,720,0.0807,303,434,5,0.7501,4.5253,0.0314,241,2750,0.8674,low
24,138,184,0.1242,8,2348,0.3818,158,205,19,3.7665,9.5927,0.3969,542,1297,0.3805,high
53,118,82,0.0172,2,1032,0.0709,286,486,4,0.6701,4.3386,0.1148,245,3471,0.8314,low
46,127,107,0.0654,3,1027,0.1837,216,283,10,1.983,11.9548,0.1909,345,1787,0.689,medium
36,96,76,0.0595,3,1094,0.1825,180,187,12,1.9876,6.6684,0.1755,335,2014,0.7434,medium
48,105,78,0.0,2,1166,0.0636,309,343,9,0.8877,8.8633,0.0877,238,3374,0.8053,low
66,88,71,0.0074,1,855,0.0764,408,431,5,0.7779,5.6933,0.0722,267,3129,0.851,low
42,131,112,0.0564,2,1343,0.1619,192,318,5,1.2242,6.8757,0.1297,395,2353,0.6698,medium
35,120,81,0.0564,3,1256,0.1702,218,272,10,2.281,5.8361,0.1726,268,2041,0.5861,medium
75,88,81,0.0046,1,721,0.0775,274,488,7,0.8158,4.8184,0.0524,339,4347,0.8525,low
60,83,88,0.0093,1,918,0.0713,261,465,6,1.0248,5.3649,0.0758,216,3360,0.7464,low
41,146,86,0.0667,3,1559,0.1218,152,287,11,2.6617,9.6037,0.2111,357,2613,0.684,medium
58,110,73,0.0149,1,689,0.072,245,418,10,1.1159,5.0934,0.0706,303,3391,0.9169,low
60,122,106,0.0524,5,1858,0.1968,230,312,11,2.4207,8.2989,0.0973,202,2956,0.6845,medium
46,88,119,0.0599,4,1769,0.1719,208,231,15,3.1431,6.3162,0.126,484,2648,0.5884,medium
66,124,129,0.0605,5,1094,0.1588,156,204,11,0.4806,10.815,0.1576,359,2966,0.5397,medium
18,150,139,0.1183,8,2284,0.3171,127,188,16,2.6596,20.219,0.4203,576,1020,0.3408,high
49,110,107,0.0499,5,1168,0.1786,183,234,15,2.4341,12.7902,0.2044,478,1785,0.4803,medium
37,99,100,0.0721,3,1851,0.2094,226,294,16,2.3346,7.7843,0.158,429,2547,0.6271,medium
21,149,166,0.0993,9,2649,0.2582,141,148,16,3.2926,17.1464,0.2263,432,909,0.4545,high
61,107,71,0.0122,2,897,0.0971,272,522,4,1.7087,4.0945,0.0784,339,3702,0.818,low
18,131,147,0.0584,8,1900,0.2945,74,119,17,3.1629,15.0129,0.3598,507,1275,0.3873,high
48,123,126,0.0624,2,1485,0.2657,245,229,15,1.7343,12.2765,0.194,355,2391,0.7108,medium
26,166,138,0.0814,4,2219,0.4445,68,167,14,2.6814,12.0189,0.3192,551,1287,0.429,high
29,150,154,0.0913,9,1549,0.1692,137,138,13,3.3465,9.0128,0.4017,522,828,0.242,high
17,157,157,0.1293,7,2186,0.2995,63,138,14,2.6753,17.817,0.2818,485,1525,0.4575,high
64,105,62,0.0181,0,847,0.0779,347,507,6,0.7425,5.6926,0.0701,258,2436,0.826,low
57,113,86,0.01,1,817,0.0929,247,427,7,0.906,7.662,0.0713,248,3239,0.8533,low
47,128,108,0.0534,3,1251,0.2089,195,224,17,2.2636,8.1791,0.1779,387,2082,0.5508,medium
71,123,76,0.0151,1,580,0.1124,317,504,6,0.8385,6.0597,0.055,290,2867,0.7646,low
24,161,142,0.1072,6,1805,0.355,110,170,20,4.7742,8.2983,0.4035,746,1092,0.2483,high
62,91,81,0.0169,2,790,0.0574,270,353,2,0.7536,2.8782,0.0631,175,3162,0.87,low
61,91,75,0.0069,1,790,0.096,228,484,9,0.8944,8.117,0.0525,388,3254,0.8324,low
21,145,135,0.1286,8,3087,0.3837,133,168,7,3.0069,15.9105,0.3332,526,461,0.4483,high
41,136,109,0.036,3,1428,0.1251,202,317,13,1.6376,11.9466,0.1258,401,2318,0.5146,medium
59,128,109,0.0517,2,1491,0.2385,205,301,8,0.7849,8.567,0.149,471,2177,0.6166,medium
40,127,108,0.0696,4,1001,0.2079,215,266,15,2.1547,8.0329,0.1206,546,2456,0.7317,medium
72,81,73,0.0149,1,1182,0.0977,315,505,10,1.066,6.4553,0.0749,293,3667,0.8823,low
47,144,108,0.0757,3,1596,0.1917,170,257,19,2.6829,10.7463,0.1295,515,2705,0.6831,medium
70,103,90,0.0123,1,814,0.1054,331,508,8,1.2848,3.8941,0.0933,316,3199,0.8528,low
54,91,92,0.0523,3,1538,0.1476,206,241,17,2.2939,10.2168,0.1713,362,2018,0.6399,medium
39,114,117,0.0482,3,1731,0.1801,174,238,11,1.6988,9.6387,0.2144,457,1468,0.6774,medium
63,95,94,0.0216,0,429,0.0484,291,298,6,0.1066,4.8259,0.0,104,2285,0.8652,low
47,134,99,0.0576,4,1230,0.2002,216,300,14,1.9055,7.8588,0.2003,367,1950,0.5579,medium
58,94,77,0.0248,1,755,0.0737,298,400,8,0.7659,5.4903,0.0699,242,2813,0.8576,low
34,114,116,0.0401,4,1155,0.1209,200,209,14,2.0436,8.2588,0.0818,328,2139,0.6537,medium
27,181,142,0.1168,7,2003,0.3304,153,186,22,3.0019,10.2119,0.4025,559,868,0.4809,high
51,134,116,0.071,4,1291,0.2658,251,152,10,1.5602,8.5065,0.1715,399,1687,0.728,medium
20,126,161,0.0919,9,2583,0.2559,155,195,15,2.9325,14.2407,0.3557,645,797,0.4318,high
46,73,58,0.0208,1,987,0.0952,335,358,4,0.7922,7.3119,0.0509,249,2951,0.7889,low
49,87,81,0.0308,2,896,0.0893,322,342,7,1.1331,4.191,0.0778,348,3385,0.8302,low
62,76,75,0.0117,0,710,0.0942,288,457,7,0.879,3.908,0.0622,321,3033,0.7972,low
53,111,102,0.0595,1,1573,0.2264,236,373,10,1.4203,9.0147,0.2005,537,2412,0.6236,medium
53,110,87,0.0176,2,842,0.1269,315,403,6,0.8969,2.8641,0.0863,249,3075,0.8206,low
36,135,89,0.0608,4,912,0.1564,203,242,11,1.693,12.4464,0.1079,514,2087,0.6243,medium
52,100,118,0.0693,5,1080,0.1876,215,312,14,0.9868,11.0673,0.0875,640,2089,0.6723,medium
23,149,154,0.1406,8,1642,0.3289,127,162,17,0.9866,19.3596,0.4055,478,1067,0.2934,high
23,128,112,0.1227,8,1941,0.33,113,190,22,3.4794,16.0358,0.3691,567,1063,0.4203,high
69,98,83,0.014,1,713,0.0771,272,452,7,0.854,3.0897,0.0537,302,2558,0.8455,low
53,114,84,0.075,5,1046,0.1752,190,310,11,1.9618,7.7015,0.1221,284,2535,0.5514,medium
63,94,103,0.0163,2,1062,0.0591,264,324,8,1.5108,6.2562,0.0659,294,2713,0.8557,low
76,108,91,0.0164,2,689,0.0787,321,472,6,1.3981,6.348,0.0514,340,2834,0.7575,low
42,116,108,0.0692,5,1419,0.1619,207,310,11,2.5023,11.9221,0.1454,495,2502,0.6351,medium
25,152,155,0.0706,6,1963,0.3542,150,175,20,3.1511,18.5538,0.3826,610,1302,0.4345,high
42,108,103,0.0461,2,1043,0.1298,135,368,17,1.4456,11.2796,0.131,401,1739,0.6202,medium
56,148,98,0.0516,5,1574,0.2651,215,199,10,1.9065,11.0488,0.1027,484,2026,0.6885,medium
49,126,114,0.0602,3,1007,0.1671,214,311,11,1.3735,9.2277,0.1354,401,2148,0.623,medium
41,87,73,0.019,1,898,0.0618,385,422,10,1.2312,4.5373,0.065,228,3263,0.855,low
24,144,150,0.1088,8,1692,0.3225,98,78,18,4.08,19.1618,0.3024,635,872,0.3486,high
48,118,112,0.0489,4,1519,0.1246,233,398,9,1.1993,12.2669,0.217,464,2192,0.6896,medium
37,100,108,0.0618,4,1250,0.1677,221,235,11,2.2517,10.4664,0.0848,434,1626,0.5529,medium
26,152,157,0.092,7,2342,0.2074,138,112,20,4.1117,15.3107,0.2895,526,1072,0.2002,high
19,125,143,0.1404,9,1667,0.2959,94,204,20,2.967,8.7364,0.2796,532,959,0.5857,high
64,98,76,0.0143,1,906,0.081,276,445,5,0.8568,5.4852,0.0586,309,2592,0.9124,low
48,134,110,0.0611,3,1344,0.2018,225,304,12,0.7405,6.2769,0.1523,285,2390,0.7179,medium
54,103,124,0.0659,3,1460,0.1726,221,319,14,2.2407,8.8789,0.1602,414,2521,0.6646,medium
57,76,63,0.0189,2,740,0.06,294,374,7,1.1188,4.1611,0.0494,187,3533,0.7791,low
43,110,120,0.0662,2,1243,0.1722,164,331,17,2.1829,6.2785,0.2217,323,2262,0.5767,medium
59,128,94,0.0676,4,1435,0.163,190,302,16,2.3684,8.2266,0.2009,365,1998,0.6317,medium
67,86,80,0.0211,2,831,0.0571,338,301,9,0.921,3.6722,0.0656,303,3508,0.8132,low
17,164,159,0.0941,7,2130,0.2743,144,124,18,1.9637,14.1454,0.34,684,1258,0.4634,high
43,89,85,0.0131,2,857,0.0742,289,490,7,1.0593,6.0032,0.0549,279,3710,0.8049,low
32,104,98,0.0494,3,1609,0.2135,187,207,13,1.8517,4.794,0.145,452,1981,0.5879,medium
55,116,83,0.0466,5,689,0.1898,196,166,8,1.3248,10.2561,0.1859,390,3631,0.5785,medium
15,127,154,0.0677,10,2689,0.3155,81,134,24,3.264,13.6447,0.3093,376,1260,0.3857,high
52,149,121,0.0634,3,1496,0.1422,205,419,15,1.945,9.0079,0.1206,437,1937,0.6525,medium
41,110,121,0.0363,3,1105,0.2264,216,271,12,2.0913,6.2833,0.2087,303,2485,0.711,medium
56,86,92,0.0184,3,575,0.0824,253,489,8,1.4949,9.6545,0.0191,172,2968,0.919,low
48,101,106,0.0764,4,1450,0.1675,184,256,12,2.297,8.6372,0.1503,600,2090,0.7181,medium
50,96,87,0.0366,4,1314,0.1584,286,280,11,1.0649,6.9847,0.2342,364,2080,0.5461,medium
54,81,75,0.0176,0,812,0.0857,307,386,7,0.6288,4.8074,0.044,245,3114,0.8741,low
69,93,83,0.013,1,621,0.0805,258,396,7,0.819,4.8282,0.0376,301,2715,0.8285,low
16,182,189,0.1343,6,2206,0.3073,122,152,18,3.4107,12.8748,0.4028,417,1120,0.5452,high
59,87,74,0.0415,2,719,0.0,352,452,9,0.7326,3.8047,0.0307,390,3182,0.8183,low
31,134,139,0.128,7,2521,0.3045,124,120,14,4.7186,13.2744,0.3437,741,1147,0.4754,high
29,149,131,0.0953,8,2110,0.3059,82,132,20,1.847,10.1179,0.2443,565,966,0.498,high
29,157,141,0.1359,10,1321,0.3091,119,124,19,4.073,14.2589,0.3635,545,1587,0.4224,high
44,151,126,0.0659,3,1012,0.0788,225,317,10,2.2321,10.9202,0.1904,276,2187,0.5622,medium
76,91,83,0.0149,0,927,0.0511,300,421,5,1.045,6.4214,0.0728,321,3204,0.786,low
51,104,104,0.0368,4,1429,0.1852,201,181,16,1.4622,4.7488,0.1384,372,1402,0.6899,medium
36,128,121,0.056,3,1676,0.1759,226,336,7,1.4722,2.4888,0.1057,471,1609,0.6993,medium
51,133,82,0.0612,5,1461,0.1943,207,325,13,1.3765,8.1583,0.12,605,1530,0.6725,medium
54,101,72,0.006,1,908,0.0644,238,328,6,0.9758,5.216,0.098,290,3363,0.8528,low
52,109,89,0.029,3,1138,0.1961,206,251,10,1.8153,7.5456,0.1409,477,2173,0.5727,medium
60,117,84,0.024,1,981,0.119,309,447,8,0.6475,4.8053,0.0703,186,3847,0.8166,low
55,133,101,0.0421,4,1727,0.1184,264,226,10,2.3041,10.9827,0.2413,473,2010,0.6342,medium
29,129,111,0.1153,9,1953,0.2813,139,196,22,2.0533,9.8046,0.3243,640,1419,0.5773,high
60,68,93,0.0219,1,693,0.0479,357,518,7,0.853,5.0117,0.081,252,3135,0.9027,low
79,109,93,0.0173,0,994,0.0869,304,452,8,0.9962,3.6178,0.088,323,3509,0.722,low
43,146,98,0.1488,7,2070,0.2362,102,199,16,0.8586,14.2738,0.2953,478,962,0.4907,high
68,92,83,0.0084,2,926,0.0556,280,432,8,0.6108,5.1507,0.0663,209,3650,0.8358,low
29,168,131,0.0813,6,2102,0.4115,172,134,19,3.1572,14.286,0.2041,704,986,0.4598,high
30,129,122,0.1289,9,2050,0.304,125,127,17,3.9687,13.0361,0.3193,663,742,0.4686,high
56,109,104,0.0764,5,878,0.1834,205,317,13,2.588,7.0453,0.1258,531,2330,0.6032,medium
43,130,114,0.0706,6,1304,0.2062,193,370,15,1.5826,9.6722,0.0373,308,2939,0.6598,medium
79,99,89,0.0154,2,909,0.142,326,457,9,1.2393,4.1547,0.0955,407,2259,0.762,low
53,104,72,0.0051,0,879,0.0952,304,527,6,0.8848,2.0501,0.0578,263,3757,0.7488,low
39,143,119,0.0564,5,1098,0.1915,186,303,11,1.9183,11.1436,0.2082,435,2070,0.7336,medium
30,110,100,0.0429,4,1240,0.1311,187,369,11,2.7796,7.384,0.1518,404,2463,0.6566,medium
24,144,158,0.1054,6,1907,0.3162,113,183,18,3.2725,8.5219,0.3588,704,1074,0.3461,high
23,175,152,0.1273,6,2310,0.2662,172,171,17,3.2926,13.8957,0.3213,403,1150,0.5412,high
44,120,106,0.049,5,1436,0.219,208,264,16,1.6084,9.8584,0.1643,410,2290,0.5987,medium
54,103,79,0.017,2,877,0.0837,362,491,6,1.2042,8.4889,0.0656,295,3201,0.9115,low
55,111,76,0.016,1,1092,0.0599,326,388,11,0.8631,4.883,0.0637,285,3418,0.8488,low
38,109,95,0.0106,6,1406,0.1627,184,319,8,1.344,10.1678,0.1223,539,1988,0.6667,medium
27,160,145,0.1595,5,2632,0.3763,142,122,14,1.3132,18.1746,0.3708,881,1521,0.31,high
61,94,88,0.0208,1,639,0.1011,289,477,7,1.0548,6.8249,0.0111,313,3114,0.8429,low
42,124,98,0.0629,4,1393,0.1987,222,280,16,2.4444,9.3784,0.203,422,2277,0.5532,medium
37,155,115,0.0988,8,1477,0.2609,108,186,15,4.0151,11.0191,0.465,588,686,0.3441,high
15,136,144,0.1411,8,2434,0.3572,117,177,14,2.5065,17.6385,0.2502,644,1035,0.4003,high
42,132,94,0.0687,4,1097,0.1446,219,391,14,1.9051,10.9326,0.1674,466,2186,0.6704,medium
25,159,174,0.1055,8,2693,0.2602,121,227,19,3.2535,10.1847,0.3629,760,1242,0.4269,high
29,161,125,0.1233,9,1822,0.3149,121,218,12,4.3343,7.7087,0.2818,709,1442,0.4225,high
56,94,80,0.0261,2,817,0.0904,366,408,8,0.7022,7.852,0.0673,200,3132,0.7968,low
39,121,115,0.0504,3,1020,0.2162,201,316,12,2.3238,7.4987,0.1423,226,2117,0.5211,medium
45,106,96,0.0433,5,1336,0.1799,224,203,16,1.9,7.9295,0.1302,611,1625,0.6099,medium
70,103,83,0.0072,3,884,0.0921,303,393,6,0.8144,6.0072,0.0422,252,3272,0.842,low
64,101,72,0.0186,1,694,0.0716,296,536,9,0.5099,3.9709,0.0781,300,3196,0.8591,low
32,187,112,0.1265,10,2226,0.1991,161,200,15,2.9231,16.7017,0.3917,441,1009,0.3904,high
65,88,100,0.0122,1,1006,0.0762,303,343,4,0.9208,5.2337,0.0838,271,2970,0.7993,low
55,115,79,0.0507,2,1379,0.1832,244,242,11,2.4527,10.1358,0.1928,420,1393,0.6354,medium
29,165,117,0.1544,6,2556,0.2905,131,208,9,1.4935,8.3017,0.4657,630,1099,0.3905,high
66,80,80,0.0121,1,919,0.0688,336,487,5,0.8301,7.824,0.0683,223,2938,0.8798,low
37,130,115,0.0644,3,1152,0.2197,265,406,18,1.5041,8.2074,0.1544,538,2137,0.6146,medium
31,158,117,0.0384,4,2127,0.368,138,101,20,3.0034,11.1747,0.3516,680,945,0.5032,high
47,95,111,0.0852,4,1328,0.1173,151,350,13,1.2517,8.0264,0.1929,408,1751,0.7812,medium
29,156,152,0.0798,8,2435,0.2663,131,77,11,3.4474,14.9867,0.3202,816,869,0.3663,high
37,162,139,0.1435,7,3046,0.3483,140,162,28,3.2688,15.2127,0.2354,558,1271,0.3815,high
58,79,94,0.0116,2,746,0.0557,297,354,11,0.6057,4.5481,0.0603,257,3155,0.9081,low
49,125,88,0.0889,4,1029,0.2761,168,283,10,2.0632,4.2943,0.1843,174,2073,0.6201,medium
32,122,126,0.0605,4,1460,0.0932,155,255,13,1.7534,9.4967,0.092,498,1662,0.693,medium
49,144,86,0.0511,4,1418,0.1561,195,292,12,1.6589,9.838,0.2264,344,2062,0.5762,medium
22,133,124,0.0963,5,563,0.2569,108,112,21,3.8992,16.7025,0.3702,653,709,0.3737,high
38,158,159,0.1437,8,2725,0.2887,157,105,19,3.2788,11.7402,0.2461,538,1281,0.4574,high
55,135,126,0.0741,3,1409,0.1327,219,245,13,1.238,8.7618,0.1723,292,2022,0.5245,medium
23,132,119,0.1052,8,1767,0.2732,130,144,14,3.2024,16.7671,0.3703,639,851,0.4989,high
54,79,69,0.02,1,891,0.0791,261,423,8,1.0119,5.418,0.0603,238,3423,0.8663,low
54,103,65,0.0095,0,1000,0.0798,271,512,8,0.9616,2.4604,0.0548,296,3125,0.7607,low
58,98,84,0.0251,2,877,0.0544,329,470,8,0.948,3.3239,0.0775,315,3074,0.8028,low
71,108,82,0.028,0,1149,0.0588,316,441,8,0.7205,4.7059,0.0576,169,3415,0.9991,low
29,138,149,0.0654,8,2934,0.4209,127,147,23,2.7296,12.0595,0.342,588,1457,0.3769,high
18,202,179,0.0995,7,2035,0.313,100,171,20,3.602,11.2306,0.4024,752,799,0.2593,high
51,129,130,0.0669,4,1186,0.1457,206,299,16,1.9735,11.7922,0.1098,353,1824,0.6497,medium
54,116,114,0.0741,4,1813,0.1757,302,268,6,1.888,10.4267,0.0886,369,1662,0.7795,medium
74,100,62,0.0147,2,762,0.059,290,496,7,0.5257,6.145,0.0664,291,3482,0.8539,low
38,130,124,0.0319,3,1417,0.1952,217,307,13,1.881,8.3852,0.1434,452,2672,0.577,medium
29,141,106,0.0767,8,1809,0.3738,92,124,17,2.4083,10.925,0.3845,613,831,0.4263,high
42,110,96,0.0556,2,1249,0.1753,215,260,4,1.6098,9.6569,0.1139,409,2044,0.6253,medium
24,173,136,0.1391,7,1914,0.2681,122,65,17,2.9281,11.6326,0.2316,580,1391,0.308,high
48,89,107,0.045,4,1291,0.2086,217,249,18,1.9833,12.1021,0.1486,556,2138,0.6135,medium
66,102,74,0.005,1,556,0.0594,283,351,7,0.9206,3.6047,0.0621,181,2814,0.8016,low
50,119,109,0.0613,5,1407,0.2492,189,287,11,1.1813,6.6417,0.2173,422,1835,0.6229,medium
16,135,109,0.1455,8,2093,0.3624,173,129,20,5.3963,10.94,0.4101,815,1176,0.355,high
44,87,60,0.0105,1,1061,0.0786,267,398,7,1.1732,5.2122,0.0332,272,3065,0.8702,low
40,124,111,0.0723,3,1114,0.1839,229,332,16,1.9848,11.1794,0.1796,363,1510,0.7008,medium
43,110,86,0.05,5,1544,0.1768,225,322,13,3.2027,8.1978,0.1549,539,1914,0.5749,medium
38,122,112,0.0623,4,1287,0.2008,264,364,15,2.3611,7.3499,0.1192,392,2065,0.6025,medium
19,138,139,0.0859,7,1480,0.4315,108,163,15,2.8636,12.7,0.3272,638,799,0.4379,high
34,134,79,0.0473,3,1480,0.1848,160,406,12,1.5073,6.617,0.1905,282,2306,0.6303,medium
34,189,123,0.0844,6,2138,0.2208,87,143,19,2.7156,15.2449,0.3128,604,958,0.4248,high
58,70,65,0.0247,1,763,0.0774,311,465,7,0.9719,4.2897,0.0388,347,2604,0.8209,low
72,89,90,0.019,1,763,0.0523,306,504,8,0.902,3.0933,0.0783,195,3299,0.7584,low
35,125,114,0.0747,2,1301,0.1787,229,267,12,1.7449,10.3068,0.118,336,1746,0.5567,medium
23,159,159,0.099,9,1725,0.401,148,243,16,5.1151,16.3872,0.3181,603,1386,0.398,high
61,104,111,0.0462,3,1239,0.2352,213,256,13,1.3567,8.1437,0.1384,324,1963,0.6498,medium
18,140,166,0.1322,9,1804,0.2812,57,196,17,2.2712,14.898,0.3508,648,1403,0.4825,high
44,96,94,0.0147,1,990,0.0599,330,453,10,0.5408,5.3733,0.0627,367,2336,0.7935,low
57,101,97,0.064,4,1586,0.2003,163,291,18,1.8332,9.9361,0.2275,405,1928,0.4826,medium
49,85,78,0.0088,2,661,0.0745,347,339,8,1.2121,5.0252,0.0759,359,2552,0.8851,low
69,111,72,0.0089,2,781,0.1061,330,274,8,0.7856,6.1803,0.0976,189,3066,0.8551,low
50,125,95,0.062,3,1347,0.1975,177,255,16,0.4375,9.541,0.1584,457,2360,0.5925,medium
52,97,81,0.012,2,784,0.0571,270,494,10,0.9477,4.1891,0.0528,255,3206,0.8429,low
60,96,72,0.0104,2,956,0.0895,351,435,8,1.0701,5.3973,0.0705,254,3707,0.7917,low
45,87,129,0.0504,2,1681,0.1766,200,321,15,1.6007,9.5663,0.2005,339,1675,0.661,medium
68,87,71,0.0297,1,896,0.0918,259,366,7,0.7322,5.8552,0.0641,333,3672,0.8236,low
64,99,95,0.0205,1,585,0.1097,290,302,8,0.7879,3.5196,0.0751,185,3369,0.8608,low
29,167,120,0.1094,9,1502,0.392,141,224,24,2.3297,15.3553,0.3048,767,882,0.4254,high
43,123,135,0.0368,3,1358,0.0808,179,346,16,1.6982,10.4455,0.2654,480,2095,0.5994,medium
65,112,69,0.0157,1,986,0.0394,334,448,8,0.7701,6.3452,0.0968,249,3090,0.8155,low
30,152,161,0.1587,8,1604,0.2468,112,164,14,4.3359,15.2428,0.2867,625,1384,0.2825,high
25,151,121,0.128,8,1962,0.3654,79,271,19,3.7501,17.9061,0.3526,720,558,0.4997,high
